   2.6727186332   -0.9587753611   -1.9814009174
   2.4988748096   -0.7328519485   -2.0868913043
   2.4585102466   -0.5039331361   -2.0868913043
   2.3422851196   -0.3026253109   -2.0868913043
   2.1642178941   -0.1532091678   -2.0868913043
   1.9457861057   -0.0737064985   -2.0868913043
   1.7133358516   -0.0737064985   -2.0868913043
   1.4949040632   -0.1532091678   -2.0868913043
   1.3168368378   -0.3026253109   -2.0868913043
   1.2006117108   -0.5039331361   -2.0868913043
   1.1602471477   -0.7328519485   -2.0868913043
   1.2006117108   -0.9617707608   -2.0868913043
   1.3168368378   -1.1630785860   -2.0868913043
   1.4949040632   -1.3124947292   -2.0868913043
   1.7133358516   -1.3919973984   -2.0868913043
   1.9457861057   -1.3919973984   -2.0868913043
   2.1642178941   -1.3124947292   -2.0868913043
   2.3422851196   -1.1630785860   -2.0868913043
   2.4585102466   -0.9617707608   -2.0868913043
   2.2828195542   -0.7328519485   -2.1636773605
   2.2220944196   -0.5062226607   -2.1636773605
   2.0561902664   -0.3403185075   -2.1636773605
   1.8295609787   -0.2795933729   -2.1636773605
   1.6029316909   -0.3403185075   -2.1636773605
   1.4370275378   -0.5062226607   -2.1636773605
   1.3763024031   -0.7328519485   -2.1636773605
   1.4370275378   -0.9594812362   -2.1636773605
   1.6029316909   -1.1253853894   -2.1636773605
   1.8295609787   -1.1861105240   -2.1636773605
   2.0561902664   -1.1253853894   -2.1636773605
   2.2220944196   -0.9594812362   -2.1636773605
   2.0583209492   -0.7328519485   -2.2103287071
   1.9439409639   -0.5347400026   -2.2103287071
   1.7151809934   -0.5347400026   -2.2103287071
   1.6008010082   -0.7328519485   -2.2103287071
   1.7151809934   -0.9309638943   -2.2103287071
   1.9439409639   -0.9309638943   -2.2103287071
   1.8295609787   -0.7328519485   -2.2259763178
   1.4509828485    0.7511788751    2.2246670340
   1.2227647262    0.7211333893    2.2246670340
   1.0100992919    0.6330444822    2.2246670340
   0.8274793433    0.4929152671    2.2246670340
   1.9581113830    0.8259576508    2.1181587226
   1.7406259088    0.9126117838    2.1181587226
   1.5095970471    0.9504870432    2.1181587226
   1.2758274506    0.9378124240    2.1181587226
   1.0502479258    0.8751805772    2.1181587226
   0.8434063206    0.7655200985    2.1181587226
   2.2433547467    0.8630146948    1.9905540906
   2.0532063499    0.9885305526    1.9905540906
   1.8437019943    1.0780770116    1.9905540906
   1.6215753222    1.1287759750    1.9905540906
   1.3939656677    1.1389979364    1.9905540906
   1.1681885922    1.1084143535    1.9905540906
   0.9515007568    1.0380082078    1.9905540906
   2.4513937909    0.9109498806    1.8433491857
   1.6250581690    1.3030510084    1.8433491857
   1.3928320315    1.3124094018    1.8433491857
